time,temp,hum,tvoc
00:00:02,30.22,42.58,212.00
00:00:22,30.21,42.60,210.00
00:00:42,30.22,42.63,211.00
00:01:02,30.19,42.63,211.00
00:01:22,30.21,42.66,209.00
00:01:42,30.22,42.57,211.00
00:02:02,30.22,42.59,212.00
00:02:22,30.20,42.62,212.00
00:02:42,30.22,42.57,212.00
00:03:02,30.22,42.53,211.00
00:03:22,30.23,42.54,211.00
00:03:42,30.25,42.57,210.00
00:04:02,30.24,42.54,211.00
00:04:22,30.22,42.49,212.00
00:04:42,30.28,42.49,210.00
00:05:03,30.26,42.49,212.00
00:05:23,30.25,42.50,211.00
00:05:43,30.22,42.54,214.00
00:06:03,30.20,42.58,214.00
00:06:23,30.15,42.64,214.00
00:06:43,30.15,42.67,209.00
00:07:03,30.18,42.68,209.00
00:07:23,30.20,42.64,211.00
00:07:43,30.23,42.62,211.00
00:08:03,30.21,42.64,211.00
00:08:23,30.20,42.66,209.00
00:08:43,30.20,42.63,212.00
00:09:03,30.19,42.65,215.00
00:09:23,30.19,42.64,211.00
00:09:44,30.18,42.67,212.00
00:10:04,30.19,42.66,213.00
00:10:24,30.15,42.68,213.00
00:10:44,30.17,42.73,212.00
00:11:04,30.13,42.76,215.00
00:11:24,30.14,42.75,214.00
00:11:44,30.15,42.69,212.00
00:12:04,30.15,42.69,210.00
00:12:24,30.17,42.70,210.00
00:12:44,30.19,42.68,210.00
00:13:04,30.20,42.62,211.00
00:13:24,30.21,42.62,215.00
00:13:44,30.20,42.67,211.00
00:14:04,30.21,42.65,213.00
00:14:24,30.20,42.63,212.00
00:14:45,30.22,42.61,214.00
00:15:05,30.21,42.55,214.00
00:15:25,30.19,42.60,211.00
00:15:45,30.15,42.66,210.00
00:16:05,30.17,42.73,214.00
00:16:25,30.18,42.74,213.00
00:16:45,30.17,42.70,212.00
00:17:05,30.16,42.73,215.00
00:17:25,30.16,42.76,212.00
00:17:45,30.09,42.84,214.00
00:18:05,30.10,42.87,215.00
00:18:25,30.13,42.81,213.00
00:18:45,30.11,42.80,214.00
00:19:05,30.10,42.82,214.00
00:19:26,30.14,42.80,213.00
00:19:46,30.14,42.73,213.00
00:20:06,30.16,42.71,213.00
00:20:26,30.17,42.71,211.00
00:20:46,30.19,42.69,214.00
00:21:06,30.18,42.66,210.00
00:21:26,30.18,42.68,211.00
00:21:46,30.16,42.76,213.00
00:22:06,30.20,42.71,213.00
00:22:26,30.15,42.70,214.00
00:22:46,30.17,42.75,214.00
00:23:06,30.09,42.77,215.00
00:23:26,30.09,42.86,215.00
00:23:46,30.15,42.82,212.00
00:24:06,30.11,42.83,214.00
00:24:27,30.12,42.82,212.00
00:24:47,30.12,42.81,214.00
00:25:07,30.09,42.84,214.00
00:25:27,30.14,42.83,213.00
00:25:47,30.18,42.72,215.00
00:26:07,30.20,42.69,215.00
00:26:27,30.19,42.69,214.00
00:26:47,30.17,42.71,216.00
00:27:07,30.16,42.76,216.00
00:27:27,30.13,42.81,213.00
00:27:47,30.13,42.82,216.00
00:28:07,30.08,42.84,215.00
00:28:27,30.14,42.81,215.00
00:28:47,30.14,42.85,214.00
00:29:08,30.10,42.87,214.00
00:29:28,30.09,42.86,214.00
00:29:48,30.06,42.90,215.00
00:30:08,30.07,42.90,214.00
00:30:28,30.09,42.88,214.00
00:30:48,30.08,42.84,216.00
00:31:08,30.12,42.89,215.00
00:31:28,30.09,42.92,214.00
00:31:48,30.08,42.94,215.00
00:32:08,30.08,42.95,214.00
00:32:28,30.06,42.98,216.00
00:32:48,30.07,42.99,216.00
00:33:08,30.06,43.01,213.00
00:33:28,30.04,43.01,215.00
00:33:48,30.06,42.90,216.00
00:34:09,30.08,42.92,213.00
00:34:29,30.13,42.90,214.00
00:34:49,30.15,42.83,214.00
00:35:09,30.16,42.78,213.00
00:35:29,30.14,42.82,216.00
00:35:49,30.11,42.89,214.00
00:36:09,30.10,42.93,217.00
00:36:29,30.09,42.96,214.00
00:36:49,30.02,43.01,216.00
00:37:09,30.00,43.05,217.00
00:37:29,30.03,43.12,214.00
00:37:49,30.00,43.09,214.00
00:38:09,30.04,43.11,216.00
00:38:29,30.00,43.07,214.00
00:38:50,30.01,43.05,214.00
00:39:10,30.02,43.04,215.00
00:39:30,30.04,43.02,215.00
00:39:50,30.03,43.03,214.00
00:40:10,30.01,43.05,215.00
00:40:30,30.05,43.06,218.00
00:40:50,30.03,43.02,214.00
00:41:10,30.06,42.98,215.00
00:41:30,30.06,43.01,215.00
00:41:50,30.07,43.00,215.00
00:42:10,30.03,42.95,216.00
00:42:30,30.07,42.97,216.00
00:42:50,30.13,42.95,215.00
00:43:10,30.10,42.91,217.00
00:43:30,30.07,42.94,216.00
00:43:51,30.08,42.92,214.00
00:44:11,30.07,42.89,215.00
00:44:31,30.14,42.92,219.00
00:44:51,30.08,42.97,215.00
00:45:11,30.07,43.00,215.00
00:45:31,30.07,43.04,214.00
00:45:51,30.00,43.07,216.00
00:46:11,30.03,43.09,215.00
00:46:31,30.03,43.08,215.00
00:46:51,29.99,43.09,214.00
00:47:11,30.01,43.11,219.00
00:47:31,30.01,43.05,215.00
00:47:51,30.03,43.03,216.00
00:48:11,30.05,43.02,214.00
00:48:32,30.08,43.00,214.00
00:48:52,30.07,43.00,217.00
00:49:12,30.04,43.03,214.00
00:49:32,30.04,42.99,216.00
00:49:52,30.08,43.03,217.00
00:50:12,30.03,43.05,214.00
00:50:32,30.04,43.10,213.00
00:50:52,30.03,43.10,217.00
00:51:12,30.01,43.08,216.00
00:51:32,30.01,43.10,218.00
00:51:52,30.00,43.10,216.00
00:52:12,30.01,43.07,216.00
00:52:32,30.01,43.09,215.00
00:52:52,29.99,43.13,219.00
00:53:12,30.00,43.12,217.00
00:53:33,30.03,43.08,218.00
00:53:53,30.01,43.09,215.00
00:54:13,30.02,43.12,217.00
00:54:33,30.03,43.13,216.00
00:54:53,30.03,43.10,217.00
00:55:13,30.00,43.14,215.00
00:55:33,30.02,43.16,218.00
00:55:53,29.99,43.16,213.00
00:56:13,29.97,43.17,215.00
00:56:33,30.02,43.15,214.00
00:56:53,30.03,43.10,217.00
00:57:13,30.03,43.11,218.00
00:57:33,30.04,43.12,217.00
00:57:53,30.01,43.12,218.00
00:58:14,30.03,43.12,218.00
00:58:34,30.04,43.11,219.00
00:58:54,30.01,43.13,215.00
00:59:14,30.03,43.15,217.00
00:59:34,29.98,43.19,218.00
00:59:54,29.96,43.22,215.00
01:00:14,29.98,43.24,215.00
01:00:34,30.00,43.23,219.00
01:00:54,30.00,43.20,215.00
01:01:14,29.98,43.24,216.00
01:01:34,29.96,43.26,219.00
01:01:54,29.98,43.25,219.00
01:02:14,29.99,43.25,217.00
01:02:34,29.95,43.26,216.00
01:02:54,30.02,43.19,217.00
01:03:15,29.98,43.20,218.00
01:03:35,30.00,43.19,217.00
01:03:55,29.97,43.20,217.00
01:04:15,29.98,43.23,220.00
01:04:35,30.02,43.20,215.00
01:04:55,29.99,43.20,217.00
01:05:15,30.03,43.20,217.00
01:05:35,30.00,43.16,219.00
01:05:55,30.01,43.16,218.00
01:06:15,30.01,43.21,216.00
01:06:35,30.02,43.15,218.00
01:06:55,30.03,43.14,214.00
01:07:15,30.03,43.11,219.00
01:07:35,30.02,43.11,216.00
01:07:56,30.01,43.14,219.00
01:08:16,30.03,43.13,218.00
01:08:36,30.06,43.08,214.00
01:08:56,30.05,43.10,215.00
01:09:16,30.08,43.09,218.00
01:09:36,30.08,43.07,217.00
01:09:56,30.09,43.05,218.00
01:10:16,30.08,43.08,221.00
01:10:36,30.08,43.06,220.00
01:10:56,30.04,43.11,218.00
01:11:16,30.00,43.19,217.00
01:11:36,30.01,43.20,218.00
01:11:56,29.98,43.27,218.00
01:12:16,29.95,43.29,218.00
01:12:36,30.01,43.30,215.00
01:12:57,29.99,43.31,217.00
01:13:17,29.96,43.32,216.00
01:13:37,29.96,43.31,216.00
01:13:57,29.96,43.34,220.00
01:14:17,29.97,43.32,219.00
01:14:37,29.97,43.32,216.00
01:14:57,29.98,43.32,216.00
01:15:17,29.97,43.30,220.00
01:15:37,29.96,43.29,218.00
01:15:57,30.00,43.25,218.00
01:16:17,30.00,43.24,218.00
01:16:37,29.99,43.24,217.00
01:16:57,29.99,43.26,219.00
01:17:17,30.00,43.26,217.00
01:17:38,29.98,43.31,219.00
01:17:58,29.96,43.24,218.00
01:18:18,30.03,43.20,219.00
01:18:38,30.01,43.21,218.00
01:18:58,30.03,43.18,218.00
01:19:18,30.02,43.16,217.00
01:19:38,30.03,43.17,217.00
01:19:58,29.97,43.21,219.00
01:20:18,29.99,43.29,219.00
01:20:38,29.99,43.31,217.00
01:20:58,29.95,43.35,217.00
01:21:18,29.96,43.38,217.00
01:21:38,29.95,43.36,218.00
01:21:58,29.95,43.38,217.00
01:22:18,29.97,43.37,217.00
01:22:39,29.93,43.40,217.00
01:22:59,29.95,43.42,220.00
01:23:19,29.98,43.38,217.00
01:23:39,29.95,43.36,221.00
01:23:59,29.95,43.39,219.00
01:24:19,29.95,43.43,215.00
01:24:39,29.92,43.45,217.00
01:24:59,29.89,43.50,218.00
01:25:19,29.91,43.51,220.00
01:25:39,29.90,43.52,220.00
01:25:59,29.93,43.50,217.00
01:26:19,29.91,43.50,221.00
01:26:39,29.90,43.50,218.00
01:26:59,29.90,43.51,217.00
01:27:20,29.91,43.52,218.00
01:27:40,29.92,43.50,215.00
01:28:00,29.91,43.46,217.00
01:28:20,29.92,43.48,219.00
01:28:40,29.94,43.46,218.00
01:29:00,29.92,43.45,218.00
01:29:20,29.91,43.48,218.00
01:29:40,29.92,43.47,216.00
01:30:00,29.93,43.45,218.00
01:30:20,29.92,43.46,220.00
01:30:40,29.91,43.47,218.00
01:31:00,29.91,43.48,219.00
01:31:20,29.93,43.48,220.00
01:31:40,29.95,43.44,218.00
01:32:01,29.95,43.41,220.00
01:32:21,29.93,43.43,220.00
01:32:41,29.95,43.43,221.00
01:33:01,29.93,43.45,217.00
01:33:21,29.94,43.42,220.00
01:33:41,29.92,43.42,219.00
01:34:01,29.94,43.46,218.00
01:34:21,29.92,43.45,218.00
01:34:41,29.94,43.48,219.00
01:35:01,29.94,43.46,217.00
01:35:21,29.93,43.44,222.00
01:35:41,29.95,43.43,219.00
01:36:01,29.95,43.42,220.00
01:36:21,29.93,43.45,220.00
01:36:41,29.93,43.46,221.00
01:37:02,29.91,43.46,219.00
01:37:22,29.94,43.45,220.00
01:37:42,29.94,43.46,220.00
01:38:02,29.92,43.43,220.00
01:38:22,29.92,43.47,221.00
01:38:42,29.92,43.50,221.00
01:39:02,29.91,43.53,217.00
01:39:22,29.93,43.52,220.00
01:39:42,29.95,43.47,221.00
01:40:02,29.95,43.43,220.00
01:40:22,29.92,43.48,219.00
01:40:42,29.92,43.51,221.00
01:41:02,29.93,43.53,220.00
01:41:22,29.92,43.50,221.00
01:41:43,29.92,43.53,219.00
01:42:03,29.92,43.53,222.00
01:42:23,29.92,43.49,222.00
01:42:43,29.92,43.48,219.00
01:43:03,29.92,43.48,219.00
01:43:23,29.93,43.49,220.00
01:43:43,29.90,43.52,222.00
01:44:03,29.92,43.54,223.00
01:44:23,29.93,43.46,220.00
01:44:43,29.96,43.42,221.00
01:45:03,29.95,43.47,223.00
01:45:23,29.93,43.50,221.00
01:45:43,29.95,43.48,220.00
01:46:03,29.94,43.55,222.00
01:46:23,29.92,43.57,219.00
01:46:44,29.93,43.56,220.00
01:47:04,29.93,43.51,221.00
01:47:24,29.89,43.50,220.00
01:47:44,29.91,43.54,221.00
01:48:04,29.90,43.53,220.00
01:48:24,29.90,43.57,221.00
01:48:44,29.92,43.51,223.00
01:49:04,29.94,43.54,222.00
01:49:24,29.88,43.56,220.00
01:49:44,29.91,43.51,221.00
01:50:04,29.92,43.49,222.00
01:50:24,29.92,43.46,219.00
01:50:44,29.95,43.45,221.00
01:51:04,29.94,43.49,221.00
01:51:25,29.94,43.50,221.00
01:51:45,29.93,43.53,222.00
01:52:05,29.92,43.50,221.00
01:52:25,29.92,43.58,220.00
01:52:45,29.89,43.59,220.00
01:53:05,29.89,43.58,219.00
01:53:25,29.89,43.59,220.00
01:53:45,29.91,43.56,222.00
01:54:05,29.93,43.54,223.00
01:54:25,29.93,43.51,222.00
01:54:45,29.91,43.54,221.00
01:55:05,29.95,43.51,221.00
01:55:25,29.95,43.47,221.00
01:55:45,29.96,43.44,221.00
01:56:05,29.96,43.39,219.00
01:56:26,29.97,43.35,220.00
01:56:46,29.95,43.36,221.00
01:57:06,29.97,43.42,221.00
01:57:26,29.94,43.47,221.00
01:57:46,29.92,43.50,222.00
01:58:06,29.92,43.51,221.00
01:58:26,29.92,43.51,222.00
01:58:46,29.89,43.54,220.00
01:59:06,29.91,43.56,223.00
01:59:26,29.91,43.54,222.00
01:59:46,29.90,43.56,221.00
02:00:06,29.92,43.57,223.00
02:00:26,29.91,43.58,220.00
02:00:46,29.92,43.57,223.00
02:01:07,29.87,43.57,226.00
02:01:27,29.92,43.53,221.00
02:01:47,29.91,43.55,221.00
02:02:07,29.90,43.56,223.00
02:02:27,29.91,43.58,222.00
02:02:47,29.88,43.58,222.00
02:03:07,29.88,43.62,223.00
02:03:27,29.91,43.62,223.00
02:03:47,29.89,43.60,221.00
02:04:07,29.90,43.60,223.00
02:04:27,29.92,43.58,221.00
02:04:47,29.91,43.57,222.00
02:05:07,29.90,43.58,221.00
02:05:27,29.90,43.57,224.00
02:05:47,29.91,43.57,223.00
02:06:08,29.92,43.56,224.00
02:06:28,29.88,43.57,224.00
02:06:48,29.89,43.60,224.00
02:07:08,29.88,43.59,222.00
02:07:28,29.88,43.62,223.00
02:07:48,29.91,43.61,220.00
02:08:08,29.88,43.56,223.00
02:08:28,29.90,43.59,224.00
02:08:48,29.91,43.60,226.00
02:09:08,29.88,43.61,224.00
02:09:28,29.89,43.64,223.00
02:09:48,29.89,43.60,226.00
02:10:08,29.89,43.59,222.00
02:10:28,29.89,43.61,223.00
02:10:49,29.91,43.57,222.00
02:11:09,29.88,43.58,222.00
02:11:29,29.91,43.54,223.00
02:11:49,29.91,43.56,222.00
02:12:09,29.92,43.60,225.00
02:12:29,29.90,43.61,227.00
02:12:49,29.88,43.64,223.00
02:13:09,29.84,43.66,223.00
02:13:29,29.88,43.64,222.00
02:13:49,29.86,43.67,222.00
02:14:09,29.89,43.67,221.00
02:14:29,29.88,43.63,222.00
02:14:49,29.88,43.65,221.00
02:15:09,29.85,43.69,225.00
02:15:29,29.88,43.65,221.00
02:15:50,29.89,43.66,223.00
02:16:10,29.88,43.63,222.00
02:16:30,29.87,43.64,224.00
02:16:50,29.87,43.67,225.00
02:17:10,29.87,43.66,225.00
02:17:30,29.88,43.65,225.00
02:17:50,29.90,43.60,225.00
02:18:10,29.91,43.58,223.00
02:18:30,29.90,43.60,224.00
02:18:50,29.92,43.59,223.00
02:19:10,29.89,43.56,224.00
02:19:30,29.92,43.55,223.00
02:19:50,29.93,43.54,222.00
02:20:10,29.93,43.53,225.00
02:20:31,29.93,43.56,222.00
02:20:51,29.90,43.60,224.00
02:21:11,29.90,43.61,224.00
02:21:31,29.87,43.65,226.00
02:21:51,29.89,43.65,224.00
02:22:11,29.89,43.66,224.00
02:22:31,29.91,43.63,222.00
02:22:51,29.90,43.61,224.00
02:23:11,29.91,43.60,224.00
02:23:31,29.88,43.64,225.00
02:23:51,29.89,43.69,223.00
02:24:11,29.86,43.73,224.00
02:24:31,29.88,43.69,223.00
02:24:51,29.86,43.70,223.00
02:25:11,29.86,43.72,223.00
02:25:32,29.87,43.70,223.00
02:25:52,29.86,43.70,223.00
02:26:12,29.85,43.74,223.00
02:26:32,29.83,43.74,222.00
02:26:52,29.86,43.72,222.00
02:27:12,29.85,43.73,223.00
02:27:32,29.87,43.71,223.00
02:27:52,29.88,43.67,221.00
02:28:12,29.89,43.67,224.00
02:28:32,29.89,43.64,225.00
02:28:52,29.89,43.68,224.00
02:29:12,29.88,43.70,223.00
02:29:32,29.88,43.69,223.00
02:29:52,29.85,43.74,225.00
02:30:13,29.84,43.72,223.00
02:30:33,29.89,43.70,224.00
02:30:53,29.85,43.71,224.00
02:31:13,29.84,43.80,223.00
02:31:33,29.78,43.86,224.00
02:31:53,29.82,43.86,223.00
02:32:13,29.78,43.83,224.00
02:32:33,29.84,43.81,226.00
02:32:53,29.89,43.72,225.00
02:33:13,29.90,43.69,225.00
02:33:33,29.87,43.71,224.00
02:33:53,29.92,43.71,223.00
02:34:13,29.87,43.73,223.00
02:34:33,29.88,43.74,224.00
02:34:53,29.88,43.72,223.00
02:35:14,29.85,43.76,222.00
02:35:34,29.84,43.74,223.00
02:35:54,29.86,43.76,224.00
02:36:14,29.84,43.76,226.00
02:36:34,29.88,43.78,223.00
02:36:54,29.82,43.80,224.00
02:37:14,29.85,43.77,224.00
02:37:34,29.86,43.74,222.00
02:37:54,29.85,43.75,225.00
02:38:14,29.84,43.77,227.00
02:38:34,29.85,43.77,224.00
02:38:54,29.85,43.81,225.00
02:39:14,29.88,43.71,223.00
02:39:34,29.88,43.71,225.00
02:39:54,29.84,43.79,221.00
02:40:15,29.87,43.78,223.00
02:40:35,29.85,43.78,224.00
02:40:55,29.85,43.79,225.00
02:41:15,29.88,43.80,222.00
02:41:35,29.84,43.81,224.00
02:41:55,29.87,43.82,224.00
02:42:15,29.80,43.85,224.00
02:42:35,29.83,43.83,225.00
02:42:55,29.86,43.76,225.00
02:43:15,29.89,43.75,225.00
02:43:35,29.86,43.74,224.00
02:43:55,29.84,43.73,224.00
02:44:15,29.84,43.73,225.00
02:44:35,29.84,43.85,226.00
02:44:56,29.76,43.99,221.00
02:45:16,29.74,44.04,222.00
02:45:36,29.77,43.97,222.00
02:45:56,29.75,43.94,222.00
02:46:16,29.79,43.90,224.00
02:46:36,29.81,43.88,222.00
02:46:56,29.80,43.89,222.00
02:47:16,29.82,43.88,221.00
02:47:36,29.77,43.88,219.00
02:47:56,29.74,43.94,220.00
02:48:16,29.78,43.95,221.00
02:48:36,29.79,43.90,221.00
02:48:56,29.77,43.89,220.00
02:49:16,29.78,43.92,222.00
02:49:36,29.76,43.93,223.00
02:49:57,29.77,43.95,224.00
02:50:17,29.78,43.96,224.00
02:50:37,29.77,43.94,223.00
02:50:57,29.80,43.94,223.00
02:51:17,29.79,43.90,219.00
02:51:37,29.79,43.93,223.00
02:51:57,29.80,43.94,224.00
02:52:17,29.79,43.88,221.00
02:52:37,29.79,43.86,222.00
02:52:57,29.75,43.89,223.00
02:53:17,29.77,43.94,222.00
02:53:37,29.75,43.93,223.00
02:53:57,29.78,43.96,225.00
02:54:17,29.77,43.98,221.00
02:54:38,29.77,43.92,223.00
02:54:58,29.78,43.93,225.00
02:55:18,29.73,43.94,223.00
02:55:38,29.78,43.95,227.00
02:55:58,29.77,43.97,222.00
02:56:18,29.81,43.92,222.00
02:56:38,29.78,43.95,221.00
02:56:58,29.80,43.94,222.00
02:57:18,29.79,43.92,222.00
02:57:38,29.80,43.95,224.00
02:57:58,29.75,43.94,225.00
02:58:18,29.79,43.95,224.00
02:58:38,29.78,43.94,224.00
02:58:58,29.78,43.97,222.00
02:59:18,29.77,43.95,224.00
02:59:39,29.79,43.93,225.00
02:59:59,29.79,43.90,224.00
03:00:19,29.79,43.91,223.00
03:00:39,29.82,43.92,225.00
03:00:59,29.77,43.94,226.00
03:01:19,29.77,43.92,225.00
03:01:39,29.80,43.90,224.00
03:01:59,29.83,43.87,225.00
03:02:19,29.86,43.81,224.00
03:02:39,29.89,43.79,227.00
03:02:59,29.85,43.81,225.00
03:03:19,29.84,43.85,225.00
03:03:39,29.84,43.90,223.00
03:03:59,29.76,43.94,224.00
03:04:20,29.77,44.00,225.00
03:04:40,29.75,43.99,222.00
03:05:00,29.75,43.98,226.00
03:05:20,29.79,43.96,226.00
03:05:40,29.77,43.98,224.00
03:06:00,29.72,44.01,225.00
03:06:20,29.71,44.05,223.00
03:06:40,29.68,44.21,224.00
03:07:00,29.69,44.18,225.00
03:07:20,29.68,44.16,226.00
03:07:40,29.73,44.08,222.00
03:08:00,29.73,44.04,221.00
03:08:20,29.68,44.01,220.00
03:08:40,29.55,44.15,221.00
03:09:00,29.55,44.25,219.00
03:09:21,29.57,44.08,216.00
03:09:41,29.55,44.29,218.00
03:10:01,29.55,44.24,220.00
03:10:21,29.53,44.13,214.00
03:10:41,29.52,44.02,214.00
03:11:01,29.48,44.21,210.00
03:11:21,29.48,44.11,211.00
03:11:41,29.49,44.16,210.00
03:12:01,29.52,44.04,212.00
03:12:21,29.48,44.12,205.00
03:12:41,29.44,44.29,204.00
03:13:01,29.46,44.26,208.00
03:13:21,29.49,44.09,207.00
03:13:41,29.59,44.04,204.00
03:14:02,29.54,43.99,203.00
03:14:22,29.50,44.05,205.00
03:14:42,29.50,44.08,202.00
03:15:02,29.55,44.05,205.00
03:15:22,29.57,44.00,205.00
03:15:42,29.56,44.01,201.00
03:16:02,29.56,44.00,205.00
03:16:22,29.54,43.95,205.00
03:16:42,29.60,43.97,205.00
03:17:02,29.61,43.91,205.00
03:17:22,29.66,43.87,203.00
03:17:42,29.66,43.88,205.00
03:18:02,29.67,43.88,205.00
03:18:22,29.67,43.83,204.00
03:18:42,29.69,43.80,206.00
03:19:03,29.69,43.71,204.00
03:19:23,29.70,43.74,205.00
03:19:43,29.68,43.77,207.00
03:20:03,29.73,43.76,206.00
03:20:23,29.68,43.75,204.00
03:20:43,29.67,43.81,204.00
03:21:03,29.67,43.77,206.00
03:21:23,29.67,43.80,206.00
03:21:43,29.69,43.79,209.00
03:22:03,29.66,43.83,206.00
03:22:23,29.64,43.85,203.00
03:22:43,29.68,43.85,205.00
03:23:03,29.66,43.83,207.00
03:23:23,29.69,43.81,206.00
03:23:44,29.69,43.82,208.00
03:24:04,29.68,43.77,206.00
03:24:24,29.71,43.69,208.00
03:24:44,29.77,43.64,208.00
03:25:04,29.76,43.63,205.00
03:25:24,29.73,43.66,208.00
03:25:44,29.71,43.68,210.00
03:26:04,29.75,43.70,208.00
03:26:24,29.73,43.72,210.00
03:26:44,29.69,43.74,208.00
03:27:04,29.74,43.71,208.00
03:27:24,29.77,43.68,207.00
03:27:44,29.71,43.69,211.00
03:28:04,29.73,43.72,209.00
03:28:24,29.75,43.73,210.00
03:28:45,29.70,43.75,210.00
03:29:05,29.67,43.78,211.00
03:29:25,29.71,43.77,212.00
03:29:45,29.70,43.76,210.00
03:30:05,29.72,43.75,211.00
03:30:25,29.73,43.72,212.00
03:30:45,29.70,43.72,211.00
03:31:05,29.75,43.73,211.00
03:31:25,29.72,43.76,212.00
03:31:45,29.69,43.76,209.00
03:32:05,29.70,43.79,212.00
03:32:25,29.69,43.81,212.00
03:32:45,29.70,43.81,211.00
03:33:05,29.70,43.80,211.00
03:33:26,29.73,43.78,213.00
03:33:46,29.69,43.75,214.00
03:34:06,29.73,43.71,211.00
03:34:26,29.75,43.74,215.00
03:34:46,29.76,43.72,214.00
03:35:06,29.75,43.68,214.00
03:35:26,29.77,43.64,214.00
03:35:46,29.76,43.66,214.00
03:36:06,29.75,43.70,213.00
03:36:26,29.74,43.72,212.00
03:36:46,29.76,43.75,213.00
03:37:06,29.74,43.75,213.00
03:37:26,29.74,43.76,213.00
03:37:46,29.74,43.76,214.00
03:38:06,29.74,43.81,216.00
03:38:27,29.73,43.79,216.00
03:38:47,29.72,43.80,212.00
03:39:07,29.73,43.79,213.00
03:39:27,29.71,43.81,215.00
03:39:47,29.73,43.83,215.00
03:40:07,29.76,43.77,215.00
03:40:27,29.71,43.80,216.00
03:40:47,29.72,43.79,216.00
03:41:07,29.73,43.77,214.00
03:41:27,29.73,43.76,217.00
03:41:47,29.72,43.81,216.00
03:42:07,29.69,43.81,217.00
03:42:27,29.70,43.80,219.00
03:42:47,29.75,43.80,218.00
03:43:08,29.76,43.76,216.00
03:43:28,29.80,43.68,217.00
03:43:48,29.82,43.61,218.00
03:44:08,29.79,43.64,216.00
03:44:28,29.80,43.63,218.00
03:44:48,29.80,43.66,218.00
03:45:08,29.79,43.69,217.00
03:45:28,29.81,43.69,219.00
03:45:48,29.77,43.70,223.00
03:46:08,29.72,43.76,218.00
03:46:28,29.73,43.77,220.00
03:46:48,29.74,43.79,218.00
03:47:08,29.73,43.83,220.00
03:47:28,29.69,43.85,221.00
03:47:48,29.73,43.82,219.00
03:48:09,29.71,43.84,222.00
03:48:29,29.69,43.86,218.00
03:48:49,29.71,43.86,220.00
03:49:09,29.70,43.83,221.00
03:49:29,29.73,43.80,219.00
03:49:49,29.73,43.77,220.00
03:50:09,29.75,43.75,218.00
03:50:29,29.77,43.70,221.00
03:50:49,29.79,43.70,220.00
03:51:09,29.78,43.69,219.00
03:51:29,29.77,43.65,221.00
03:51:49,29.78,43.70,224.00
03:52:09,29.73,43.76,221.00
03:52:29,29.75,43.79,221.00
03:52:50,29.77,43.75,223.00
03:53:10,29.73,43.78,221.00
03:53:30,29.69,43.81,221.00
03:53:50,29.75,43.80,223.00
03:54:10,29.73,43.81,221.00
03:54:30,29.73,43.82,220.00
03:54:50,29.72,43.87,225.00
03:55:10,29.75,43.85,221.00
03:55:30,29.72,43.84,222.00
03:55:50,29.70,43.83,223.00
03:56:10,29.74,43.81,221.00
03:56:30,29.71,43.83,224.00
03:56:50,29.71,43.83,224.00
03:57:10,29.74,43.78,225.00
03:57:30,29.77,43.80,223.00
03:57:51,29.75,43.78,223.00
03:58:11,29.73,43.79,222.00
03:58:31,29.75,43.80,223.00
03:58:51,29.74,43.80,227.00
03:59:11,29.75,43.79,224.00
03:59:31,29.74,43.77,223.00
03:59:51,29.76,43.79,224.00
04:00:11,29.74,43.77,226.00
04:00:31,29.73,43.79,223.00
04:00:51,29.76,43.78,227.00
04:01:11,29.79,43.73,223.00
04:01:31,29.77,43.74,223.00
04:01:51,29.75,43.76,225.00
04:02:11,29.77,43.76,224.00
04:02:32,29.75,43.75,223.00
04:02:52,29.73,43.82,225.00
04:03:12,29.70,43.85,223.00
04:03:32,29.72,43.88,224.00
04:03:52,29.72,43.84,225.00
04:04:12,29.73,43.83,225.00
04:04:32,29.75,43.86,227.00
04:04:52,29.74,43.82,223.00
04:05:12,29.71,43.83,225.00
04:05:32,29.73,43.83,227.00
04:05:52,29.74,43.78,225.00
04:06:12,29.73,43.79,225.00
04:06:32,29.69,43.79,226.00
04:06:52,29.70,43.87,227.00
04:07:12,29.71,43.89,228.00
04:07:33,29.70,43.87,227.00
04:07:53,29.74,43.87,225.00
04:08:13,29.73,43.86,229.00
04:08:33,29.72,43.88,226.00
04:08:53,29.72,43.91,226.00
04:09:13,29.71,43.90,228.00
04:09:33,29.71,43.92,228.00
04:09:53,29.71,43.90,226.00
04:10:13,29.73,43.89,226.00
04:10:33,29.73,43.87,229.00
04:10:53,29.71,43.87,228.00
04:11:13,29.72,43.91,226.00
04:11:33,29.69,43.91,229.00
04:11:53,29.75,43.90,227.00
04:12:14,29.70,43.89,227.00
04:12:34,29.73,43.85,226.00
04:12:54,29.73,43.82,228.00
04:13:14,29.72,43.85,227.00
04:13:34,29.70,43.89,227.00
04:13:54,29.67,43.90,228.00
04:14:14,29.68,43.89,227.00
04:14:34,29.68,43.90,228.00
04:14:54,29.69,43.93,229.00
04:15:14,29.72,43.94,225.00
04:15:34,29.71,43.91,227.00
04:15:54,29.69,43.91,229.00
04:16:14,29.72,43.93,229.00
04:16:34,29.71,43.92,230.00
04:16:54,29.73,43.91,228.00
04:17:15,29.77,43.82,229.00
04:17:35,29.72,43.84,228.00
04:17:55,29.72,43.86,229.00
04:18:15,29.71,43.88,230.00
04:18:35,29.69,43.92,232.00
04:18:55,29.72,43.93,229.00
04:19:15,29.72,43.87,229.00
04:19:35,29.71,43.88,228.00
