time,temp,hum,tvoc
04:19:37,28.47,46.64,307.00
04:19:58,28.47,46.65,307.00
04:20:18,28.45,46.65,306.00
04:20:38,28.45,46.63,306.00
04:20:58,28.47,46.62,309.00
04:21:18,28.46,46.66,305.00
04:21:38,28.45,46.65,307.00
04:21:58,28.46,46.65,306.00
04:22:18,28.45,46.64,306.00
04:22:38,28.47,46.62,305.00
04:22:58,28.48,46.62,306.00
04:23:18,28.45,46.60,305.00
04:23:38,28.47,46.61,305.00
04:23:58,28.47,46.62,307.00
04:24:18,28.48,46.63,306.00
04:24:38,28.47,46.63,306.00
04:24:59,28.46,46.60,306.00
04:25:19,28.48,46.61,303.00
04:25:39,28.48,46.58,304.00
04:25:59,28.47,46.59,309.00
04:26:19,28.48,46.59,306.00
04:26:39,28.48,46.59,307.00
04:26:59,28.46,46.65,305.00
04:27:19,28.46,46.65,304.00
04:27:39,28.45,46.71,305.00
04:27:59,28.46,46.73,305.00
04:28:19,28.43,46.71,308.00
04:28:39,28.45,46.75,307.00
04:28:59,28.44,46.69,306.00
04:29:19,28.46,46.65,304.00
04:29:40,28.47,46.61,306.00
04:30:00,28.47,46.62,308.00
04:30:20,28.47,46.64,306.00
04:30:40,28.45,46.67,309.00
04:31:00,28.47,46.65,306.00
04:31:20,28.46,46.66,306.00
04:31:40,28.44,46.69,308.00
04:32:00,28.46,46.64,310.00
04:32:20,28.46,46.58,306.00
04:32:40,28.48,46.58,307.00
04:33:00,28.47,46.57,311.00
04:33:20,28.48,46.61,307.00
04:33:40,28.47,46.58,306.00
04:34:00,28.47,46.63,306.00
04:34:20,28.48,46.58,306.00
04:34:41,28.47,46.58,305.00
04:35:01,28.48,46.58,307.00
04:35:21,28.49,46.57,307.00
04:35:41,28.49,46.59,309.00
04:36:01,28.47,46.58,306.00
04:36:21,28.48,46.60,307.00
04:36:41,28.44,46.66,307.00
04:37:01,28.47,46.68,308.00
04:37:21,28.47,46.65,304.00
04:37:41,28.46,46.66,308.00
04:38:01,28.46,46.57,307.00
04:38:21,28.46,46.66,306.00
04:38:41,28.48,46.65,306.00
04:39:01,28.47,46.67,307.00
04:39:22,28.48,46.65,306.00
04:39:42,28.46,46.66,309.00
04:40:02,28.46,46.66,306.00
04:40:22,28.48,46.67,307.00
04:40:42,28.43,46.72,306.00
04:41:02,28.44,46.75,306.00
04:41:22,28.43,46.76,307.00
04:41:42,28.41,46.76,306.00
04:42:02,28.44,46.75,308.00
04:42:22,28.45,46.73,307.00
04:42:42,28.45,46.72,307.00
04:43:02,28.45,46.62,306.00
04:43:22,28.45,46.60,307.00
04:43:42,28.47,46.58,307.00
04:44:02,28.45,46.59,308.00
04:44:23,28.47,46.65,307.00
04:44:43,28.44,46.68,310.00
04:45:03,28.44,46.68,309.00
04:45:23,28.46,46.67,310.00
04:45:43,28.46,46.70,309.00
04:46:03,28.46,46.69,307.00
04:46:23,28.46,46.70,307.00
04:46:43,28.47,46.67,307.00
04:47:03,28.45,46.68,308.00
04:47:23,28.45,46.68,307.00
04:47:43,28.45,46.68,306.00
04:48:03,28.46,46.64,307.00
04:48:23,28.44,46.61,306.00
04:48:43,28.46,46.67,307.00
04:49:04,28.44,46.66,306.00
04:49:24,28.45,46.64,311.00
04:49:44,28.47,46.61,307.00
04:50:04,28.47,46.62,309.00
04:50:24,28.46,46.60,308.00
04:50:44,28.45,46.61,308.00
04:51:04,28.45,46.61,309.00
04:51:24,28.45,46.67,309.00
04:51:44,28.46,46.68,307.00
04:52:04,28.46,46.72,307.00
04:52:24,28.44,46.72,309.00
04:52:44,28.41,46.76,308.00
04:53:04,28.43,46.77,309.00
04:53:24,28.43,46.72,307.00
04:53:44,28.45,46.70,308.00
04:54:05,28.45,46.71,307.00
04:54:25,28.44,46.73,309.00
04:54:45,28.45,46.70,309.00
04:55:05,28.43,46.70,309.00
04:55:25,28.44,46.72,308.00
04:55:45,28.45,46.70,308.00
04:56:05,28.44,46.70,310.00
04:56:25,28.46,46.65,308.00
04:56:45,28.45,46.63,309.00
04:57:05,28.46,46.63,307.00
04:57:25,28.44,46.64,308.00
04:57:45,28.45,46.68,307.00
04:58:05,28.45,46.68,309.00
04:58:25,28.46,46.69,306.00
04:58:46,28.43,46.73,308.00
04:59:06,28.41,46.75,308.00
04:59:26,28.40,46.77,306.00
04:59:46,28.44,46.74,310.00
05:00:06,28.46,46.67,307.00
05:00:26,28.43,46.62,310.00
05:00:46,28.44,46.66,311.00
05:01:06,28.45,46.65,308.00
05:01:26,28.47,46.61,309.00
05:01:46,28.45,46.61,308.00
05:02:06,28.46,46.65,310.00
05:02:26,28.45,46.61,310.00
05:02:46,28.46,46.66,310.00
05:03:06,28.46,46.65,307.00
05:03:26,28.43,46.68,311.00
05:03:47,28.44,46.75,310.00
05:04:07,28.44,46.75,308.00
05:04:27,28.44,46.73,309.00
05:04:47,28.43,46.69,309.00
05:05:07,28.44,46.69,307.00
05:05:27,28.45,46.70,312.00
05:05:47,28.43,46.74,309.00
05:06:07,28.45,46.76,309.00
05:06:27,28.43,46.76,311.00
05:06:47,28.44,46.73,310.00
05:07:07,28.41,46.74,306.00
05:07:27,28.43,46.75,309.00
05:07:47,28.43,46.75,308.00
05:08:07,28.44,46.73,309.00
05:08:28,28.44,46.77,310.00
05:08:48,28.43,46.73,309.00
05:09:08,28.43,46.72,309.00
05:09:28,28.43,46.72,308.00
05:09:48,28.43,46.75,309.00
05:10:08,28.44,46.77,311.00
05:10:28,28.44,46.74,311.00
05:10:48,28.47,46.67,310.00
05:11:08,28.45,46.66,310.00
05:11:28,28.46,46.69,312.00
05:11:48,28.44,46.71,311.00
05:12:08,28.45,46.66,309.00
05:12:28,28.47,46.64,310.00
05:12:48,28.46,46.63,311.00
05:13:08,28.45,46.66,311.00
05:13:29,28.46,46.68,310.00
05:13:49,28.43,46.77,307.00
05:14:09,28.43,46.69,307.00
05:14:29,28.46,46.71,309.00
05:14:49,28.41,46.74,312.00
05:15:09,28.42,46.75,310.00
05:15:29,28.43,46.77,310.00
05:15:49,28.44,46.74,313.00
05:16:09,28.43,46.74,309.00
05:16:29,28.44,46.74,309.00
05:16:49,28.44,46.75,310.00
05:17:09,28.44,46.74,308.00
05:17:29,28.44,46.75,310.00
05:17:49,28.43,46.78,311.00
05:18:10,28.43,46.76,312.00
05:18:30,28.47,46.77,312.00
05:18:50,28.44,46.73,310.00
05:19:10,28.44,46.74,310.00
05:19:30,28.44,46.73,310.00
05:19:50,28.45,46.70,309.00
05:20:10,28.44,46.70,312.00
05:20:30,28.46,46.72,309.00
05:20:50,28.44,46.72,308.00
05:21:10,28.43,46.72,311.00
05:21:30,28.44,46.72,308.00
05:21:50,28.44,46.70,307.00
05:22:10,28.44,46.75,309.00
05:22:30,28.44,46.72,309.00
05:22:50,28.44,46.68,310.00
05:23:11,28.46,46.67,310.00
05:23:31,28.45,46.68,308.00
05:23:51,28.43,46.71,309.00
05:24:11,28.43,46.72,309.00
05:24:31,28.42,46.76,313.00
05:24:51,28.44,46.77,312.00
05:25:11,28.44,46.74,310.00
05:25:31,28.40,46.76,309.00
05:25:51,28.44,46.80,313.00
05:26:11,28.42,46.70,309.00
05:26:31,28.44,46.75,309.00
05:26:51,28.42,46.77,309.00
05:27:11,28.43,46.69,311.00
05:27:31,28.44,46.65,309.00
05:27:51,28.46,46.71,313.00
05:28:12,28.45,46.69,312.00
05:28:32,28.46,46.70,311.00
05:28:52,28.43,46.68,310.00
05:29:12,28.41,46.70,314.00
05:29:32,28.44,46.74,309.00
05:29:52,28.43,46.75,313.00
05:30:12,28.43,46.71,309.00
05:30:32,28.44,46.69,311.00
05:30:52,28.44,46.71,311.00
05:31:12,28.44,46.74,312.00
05:31:32,28.44,46.68,313.00
05:31:52,28.44,46.69,311.00
05:32:12,28.43,46.72,312.00
05:32:32,28.45,46.74,310.00
05:32:53,28.45,46.64,313.00
05:33:13,28.46,46.63,308.00
05:33:33,28.44,46.67,309.00
05:33:53,28.45,46.67,312.00
05:34:13,28.44,46.70,312.00
05:34:33,28.45,46.72,311.00
05:34:53,28.44,46.66,313.00
05:35:13,28.43,46.66,313.00
05:35:33,28.43,46.70,313.00
05:35:53,28.44,46.69,309.00
05:36:13,28.43,46.68,310.00
05:36:33,28.43,46.71,313.00
05:36:53,28.42,46.76,311.00
05:37:13,28.42,46.78,311.00
05:37:33,28.43,46.79,310.00
05:37:54,28.42,46.81,313.00
05:38:14,28.42,46.76,313.00
05:38:34,28.40,46.78,311.00
05:38:54,28.41,46.81,310.00
05:39:14,28.41,46.80,310.00
05:39:34,28.42,46.78,311.00
05:39:54,28.41,46.80,310.00
05:40:14,28.42,46.76,311.00
05:40:34,28.43,46.77,314.00
05:40:54,28.41,46.76,310.00
05:41:14,28.42,46.76,309.00
05:41:34,28.43,46.77,313.00
05:41:54,28.44,46.75,313.00
05:42:14,28.44,46.73,310.00
05:42:35,28.45,46.69,312.00
05:42:55,28.40,46.80,313.00
05:43:15,28.41,46.81,311.00
05:43:35,28.41,46.80,312.00
05:43:55,28.38,46.79,311.00
05:44:15,28.41,46.80,312.00
05:44:35,28.44,46.80,313.00
05:44:55,28.41,46.83,311.00
05:45:15,28.40,46.85,313.00
05:45:35,28.39,46.77,311.00
05:45:55,28.40,46.79,310.00
05:46:15,28.40,46.73,311.00
05:46:35,28.41,46.73,309.00
05:46:55,28.40,46.81,313.00
05:47:15,28.42,46.82,311.00
05:47:36,28.43,46.83,310.00
05:47:56,28.42,46.81,311.00
05:48:16,28.44,46.82,309.00
05:48:36,28.40,46.81,312.00
05:48:56,28.40,46.83,313.00
05:49:16,28.41,46.82,310.00
05:49:36,28.39,46.82,313.00
05:49:56,28.39,46.83,314.00
05:50:16,28.40,46.79,310.00
05:50:36,28.44,46.77,310.00
05:50:56,28.42,46.78,313.00
05:51:16,28.42,46.70,312.00
05:51:36,28.44,46.64,310.00
05:51:56,28.44,46.73,312.00
05:52:17,28.44,46.69,313.00
05:52:37,28.44,46.65,314.00
05:52:57,28.43,46.73,312.00
05:53:17,28.43,46.80,312.00
05:53:37,28.43,46.82,310.00
05:53:57,28.42,46.83,313.00
05:54:17,28.42,46.79,312.00
05:54:37,28.44,46.76,311.00
05:54:57,28.44,46.78,313.00
05:55:17,28.42,46.80,311.00
05:55:37,28.42,46.78,313.00
05:55:57,28.43,46.78,308.00
05:56:17,28.44,46.77,310.00
05:56:37,28.43,46.76,310.00
05:56:57,28.43,46.79,312.00
05:57:18,28.42,46.78,310.00
05:57:38,28.41,46.80,311.00
05:57:58,28.40,46.81,313.00
05:58:18,28.41,46.81,310.00
05:58:38,28.42,46.80,311.00
05:58:58,28.42,46.75,311.00
05:59:18,28.43,46.73,312.00
05:59:38,28.42,46.78,313.00
05:59:58,28.43,46.78,312.00
06:00:18,28.43,46.79,312.00
06:00:38,28.43,46.80,312.00
06:00:58,28.43,46.83,311.00
06:01:18,28.41,46.83,313.00
06:01:38,28.39,46.85,310.00
06:01:59,28.42,46.84,312.00
06:02:19,28.40,46.87,315.00
06:02:39,28.41,46.87,312.00
06:02:59,28.42,46.82,313.00
06:03:19,28.41,46.83,311.00
06:03:39,28.41,46.87,309.00
06:03:59,28.40,46.84,311.00
06:04:19,28.40,46.84,317.00
06:04:39,28.38,46.88,313.00
06:04:59,28.40,46.88,315.00
06:05:19,28.39,46.85,312.00
06:05:39,28.37,46.90,310.00
06:05:59,28.42,46.80,314.00
06:06:19,28.43,46.77,313.00
06:06:39,28.43,46.80,311.00
06:07:00,28.43,46.77,316.00
06:07:20,28.43,46.77,310.00
06:07:40,28.43,46.80,314.00
06:08:00,28.43,46.80,311.00
06:08:20,28.43,46.77,312.00
06:08:40,28.43,46.74,314.00
06:09:00,28.43,46.75,313.00
06:09:20,28.44,46.80,315.00
06:09:40,28.41,46.79,316.00
06:10:00,28.40,46.83,311.00
06:10:20,28.42,46.81,313.00
06:10:40,28.42,46.74,314.00
06:11:00,28.43,46.76,312.00
06:11:20,28.42,46.76,313.00
06:11:41,28.42,46.76,315.00
06:12:01,28.44,46.78,314.00
06:12:21,28.43,46.77,312.00
06:12:41,28.40,46.79,315.00
06:13:01,28.42,46.81,315.00
06:13:21,28.41,46.84,313.00
06:13:41,28.41,46.88,312.00
06:14:01,28.39,46.89,310.00
06:14:21,28.36,46.90,314.00
06:14:41,28.39,46.87,314.00
06:15:01,28.39,46.90,314.00
06:15:21,28.38,46.90,312.00
06:15:41,28.37,46.86,314.00
06:16:01,28.41,46.85,313.00
06:16:21,28.40,46.82,313.00
06:16:42,28.40,46.81,312.00
06:17:02,28.43,46.87,313.00
06:17:22,28.43,46.83,311.00
06:17:42,28.40,46.76,313.00
06:18:02,28.42,46.77,315.00
06:18:22,28.43,46.75,313.00
06:18:42,28.43,46.79,313.00
06:19:02,28.40,46.81,311.00
06:19:22,28.44,46.84,313.00
06:19:42,28.42,46.88,312.00
06:20:02,28.43,46.83,313.00
06:20:22,28.41,46.83,315.00
06:20:42,28.38,46.85,314.00
06:21:02,28.37,46.87,316.00
06:21:23,28.43,46.83,314.00
06:21:43,28.40,46.80,314.00
06:22:03,28.39,46.86,313.00
06:22:23,28.39,46.83,316.00
06:22:43,28.43,46.84,313.00
06:23:03,28.41,46.83,315.00
06:23:23,28.40,46.83,314.00
06:23:43,28.42,46.88,311.00
06:24:03,28.40,46.85,313.00
06:24:23,28.42,46.82,313.00
06:24:43,28.39,46.80,313.00
06:25:03,28.43,46.85,313.00
06:25:23,28.37,46.82,315.00
06:25:43,28.38,46.84,313.00
06:26:03,28.39,46.85,312.00
06:26:24,28.38,46.88,318.00
06:26:44,28.41,46.87,311.00
06:27:04,28.38,46.84,313.00
06:27:24,28.39,46.84,314.00
06:27:44,28.43,46.86,315.00
06:28:04,28.38,46.90,315.00
06:28:24,28.39,46.91,315.00
06:28:44,28.39,46.89,315.00
06:29:04,28.38,46.84,313.00
06:29:24,28.42,46.82,316.00
06:29:44,28.39,46.87,314.00
06:30:04,28.41,46.91,314.00
06:30:24,28.36,46.91,316.00
06:30:44,28.39,46.89,313.00
06:31:05,28.37,46.88,314.00
06:31:25,28.41,46.89,312.00
06:31:45,28.40,46.91,312.00
06:32:05,28.38,46.89,317.00
06:32:25,28.40,46.86,311.00
06:32:45,28.40,46.92,314.00
06:33:05,28.41,46.90,314.00
06:33:25,28.42,46.90,314.00
06:33:45,28.39,46.89,314.00
06:34:05,28.40,46.84,313.00
06:34:25,28.42,46.82,314.00
06:34:45,28.43,46.83,314.00
06:35:05,28.40,46.85,313.00
06:35:25,28.38,46.87,313.00
06:35:45,28.36,46.92,319.00
06:36:06,28.37,46.93,312.00
06:36:26,28.36,46.93,314.00
06:36:46,28.37,46.94,315.00
06:37:06,28.41,46.87,312.00
06:37:26,28.39,46.93,312.00
06:37:46,28.40,46.94,316.00
06:38:06,28.38,46.90,313.00
06:38:26,28.37,46.90,313.00
06:38:46,28.39,46.88,313.00
06:39:06,28.40,46.92,315.00
06:39:26,28.36,46.91,315.00
06:39:46,28.38,46.91,314.00
06:40:06,28.39,46.88,314.00
06:40:26,28.38,46.92,313.00
06:40:47,28.39,46.89,313.00
06:41:07,28.36,46.89,314.00
06:41:27,28.35,46.90,316.00
06:41:47,28.37,46.93,314.00
06:42:07,28.35,46.93,311.00
06:42:27,28.36,46.91,316.00
06:42:47,28.36,46.90,313.00
06:43:07,28.35,46.93,315.00
06:43:27,28.39,46.93,314.00
06:43:47,28.37,46.90,315.00
06:44:07,28.38,46.90,315.00
06:44:27,28.36,46.91,316.00
06:44:47,28.39,46.89,314.00
06:45:07,28.38,46.93,315.00
06:45:27,28.32,46.91,317.00
06:45:48,28.34,46.92,317.00
06:46:08,28.36,46.93,317.00
06:46:28,28.38,46.81,316.00
06:46:48,28.34,46.71,314.00
06:47:08,28.41,46.74,313.00
06:47:28,28.33,46.83,315.00
06:47:48,28.36,46.76,316.00
06:48:08,28.32,46.83,317.00
06:48:28,28.36,46.74,316.00
06:48:48,28.33,46.66,312.00
06:49:08,28.34,46.59,310.00
06:49:28,28.33,46.72,310.00
06:49:48,28.28,46.64,309.00
06:50:08,28.30,46.63,308.00
06:50:28,28.29,46.68,309.00
06:50:49,28.30,46.68,307.00
06:51:09,28.28,46.78,307.00
06:51:29,28.23,46.58,308.00
06:51:49,28.27,46.74,308.00
06:52:09,28.29,46.54,308.00
06:52:29,28.26,46.53,307.00
06:52:49,28.24,46.47,302.00
06:53:09,28.24,46.46,303.00
06:53:29,28.23,46.57,299.00
06:53:49,28.23,46.42,298.00
06:54:09,28.23,45.86,291.00
06:54:29,28.22,46.04,285.00
06:54:49,28.32,46.36,288.00
06:55:09,28.39,46.05,286.00
06:55:30,28.39,46.08,284.00
06:55:50,28.35,46.08,286.00
06:56:10,28.36,45.92,285.00
06:56:30,28.29,45.70,281.00
06:56:50,28.21,45.86,277.00
06:57:10,28.25,46.08,275.00
06:57:30,28.21,46.15,269.00
06:57:50,27.98,46.05,264.00
06:58:10,27.81,46.63,259.00
06:58:30,27.47,47.14,252.00
06:58:50,27.26,47.79,246.00
06:59:10,27.17,48.06,240.00
06:59:30,27.26,47.99,239.00
06:59:50,27.33,47.75,237.00
07:00:10,27.25,47.93,233.00
07:00:31,27.11,47.99,229.00
07:00:51,27.14,48.24,229.00
07:01:11,27.09,48.23,221.00
07:01:31,27.25,48.13,221.00
07:01:51,27.26,47.58,217.00
07:02:11,27.23,47.70,216.00
07:02:31,27.13,47.71,211.00
07:02:51,27.10,48.17,209.00
07:03:11,27.13,48.15,202.00
07:03:31,27.15,48.23,203.00
07:03:51,27.24,48.03,202.00
07:04:11,27.18,47.75,202.00
07:04:31,27.19,47.97,202.00
07:04:51,27.30,47.87,198.00
07:05:12,27.40,47.67,200.00
07:05:32,27.45,47.45,197.00
07:05:52,27.47,47.47,195.00
07:06:12,27.48,47.43,197.00
07:06:32,27.52,47.30,198.00
07:06:52,27.58,47.27,198.00
07:07:12,27.59,47.16,198.00
07:07:32,27.64,47.13,197.00
07:07:52,27.54,47.11,200.00
07:08:12,27.50,47.37,195.00
07:08:32,27.47,47.50,197.00
07:08:52,27.42,47.57,195.00
07:09:12,27.21,47.86,194.00
07:09:32,27.13,48.20,194.00
07:09:52,27.06,48.34,190.00
07:10:13,26.95,48.58,185.00
07:10:33,26.93,48.89,186.00
07:10:53,26.98,48.82,186.00
07:11:13,27.03,48.64,185.00
07:11:33,26.96,48.42,183.00
07:11:53,26.88,48.59,180.00
07:12:13,26.88,48.88,176.00
07:12:33,26.94,48.82,170.00
07:12:53,27.06,48.48,171.00
07:13:13,27.16,48.25,172.00
07:13:33,27.27,48.04,173.00
07:13:53,27.35,47.83,175.00
07:14:13,27.37,47.74,173.00
07:14:33,27.26,47.76,173.00
07:14:54,27.17,47.99,172.00
07:15:14,27.31,47.92,172.00
07:15:34,27.46,47.49,172.00
07:15:54,27.49,47.34,167.00
07:16:14,27.50,47.33,171.00
07:16:34,27.56,47.37,175.00
07:16:54,27.58,47.18,173.00
07:17:14,27.56,47.28,176.00
07:17:34,27.53,47.49,177.00
07:17:54,27.48,47.53,177.00
07:18:14,27.48,47.48,179.00
07:18:34,27.30,47.77,174.00
07:18:54,27.23,48.16,172.00
07:19:14,27.23,48.11,171.00
07:19:34,27.21,48.13,171.00
07:19:55,27.03,48.49,165.00
07:20:15,26.98,48.72,170.00
07:20:35,26.98,48.77,164.00
07:20:55,26.99,48.66,164.00
07:21:15,26.96,48.53,162.00
07:21:35,26.75,49.29,160.00
07:21:55,26.56,49.57,161.00
07:22:15,26.52,49.89,157.00
07:22:35,26.54,49.91,155.00
07:22:55,26.41,50.25,152.00
07:23:15,26.47,50.17,151.00
07:23:35,26.53,50.10,149.00
07:23:55,26.70,49.75,149.00
07:24:15,26.72,49.54,145.00
07:24:36,26.71,49.46,145.00
07:24:56,26.77,49.30,145.00
07:25:16,26.75,49.19,143.00
07:25:36,26.73,49.37,142.00
07:25:56,26.77,49.56,142.00
07:26:16,26.84,49.39,147.00
07:26:36,26.92,49.31,148.00
07:26:56,26.95,49.15,150.00
07:27:16,26.97,49.05,151.00
07:27:36,27.01,49.06,152.00
07:27:56,26.98,49.01,157.00
07:28:16,27.05,48.93,158.00
07:28:36,27.07,48.86,160.00
07:28:56,27.13,48.87,161.00
07:29:16,27.15,48.81,164.00
07:29:37,27.16,48.72,166.00
07:29:57,27.17,48.74,168.00
07:30:17,27.21,48.59,171.00
07:30:37,27.25,48.47,170.00
07:30:57,27.27,48.40,170.00
07:31:17,27.27,48.42,169.00
07:31:37,27.23,48.38,171.00
07:31:57,27.23,48.35,170.00
07:32:17,27.22,48.40,170.00
07:32:37,27.24,48.31,171.00
07:32:57,27.24,48.33,168.00
07:33:17,27.26,48.29,171.00
07:33:37,27.23,48.41,169.00
07:33:57,27.20,48.40,168.00
07:34:18,27.20,48.53,170.00
07:34:38,27.22,48.40,168.00
07:34:58,27.26,48.33,169.00
07:35:18,27.16,48.44,166.00
07:35:38,27.22,48.44,164.00
07:35:58,27.21,48.38,165.00
07:36:18,27.11,48.54,162.00
07:36:38,27.02,48.93,163.00
07:36:58,27.08,48.78,161.00
07:37:18,27.14,48.62,161.00
07:37:38,27.09,48.65,160.00
07:37:58,27.09,48.66,161.00
07:38:18,27.20,48.57,160.00
07:38:38,27.19,48.42,161.00
07:38:58,27.25,48.43,159.00
07:39:19,27.22,48.48,160.00
07:39:39,27.25,48.44,158.00
07:39:59,27.25,48.47,161.00
07:40:19,27.30,48.31,159.00
07:40:39,27.33,48.24,156.00
07:40:59,27.20,48.49,155.00
07:41:19,27.20,48.58,154.00
07:41:39,27.26,48.48,158.00
07:41:59,27.34,48.35,158.00
07:42:19,27.22,48.43,154.00
07:42:39,27.09,48.77,156.00
07:42:59,27.02,48.94,153.00
07:43:19,27.06,49.00,154.00
07:43:39,27.00,49.09,153.00
07:44:00,27.00,49.08,153.00
07:44:20,26.98,49.15,152.00
07:44:40,26.99,49.20,152.00
07:45:00,27.09,49.03,152.00
07:45:20,27.03,49.11,151.00
07:45:40,27.11,49.03,148.00
07:46:00,27.15,48.85,147.00
07:46:20,27.14,48.87,148.00
07:46:40,27.09,48.98,148.00
07:47:00,27.02,49.10,146.00
07:47:20,26.94,49.52,147.00
07:47:40,26.86,49.73,144.00
07:48:00,26.78,50.04,143.00
07:48:20,26.89,49.78,139.00
07:48:40,26.94,49.58,143.00
07:49:01,26.97,49.44,140.00
07:49:21,26.95,49.44,142.00
07:49:41,26.97,49.38,141.00
07:50:01,26.95,49.57,140.00
07:50:21,26.99,49.36,141.00
07:50:41,27.10,49.17,141.00
07:51:01,27.08,49.15,139.00
07:51:21,27.06,49.20,142.00
07:51:41,27.02,49.35,139.00
07:52:01,26.85,49.78,137.00
07:52:21,26.70,50.11,137.00
07:52:41,26.54,50.53,132.00
07:53:01,26.51,50.74,129.00
07:53:21,26.63,50.37,130.00
07:53:42,26.66,50.43,132.00
07:54:02,26.70,50.29,130.00
07:54:22,26.79,50.10,131.00
07:54:42,26.89,49.90,132.00
07:55:02,26.94,49.75,134.00
07:55:22,26.95,49.72,136.00
07:55:42,26.94,49.81,137.00
07:56:02,26.86,49.98,136.00
07:56:22,26.83,50.13,138.00
07:56:42,26.90,49.87,137.00
07:57:02,26.96,49.71,137.00
07:57:22,26.94,49.72,136.00
07:57:42,26.92,49.75,136.00
07:58:02,26.92,49.89,135.00
07:58:22,26.95,49.73,135.00
07:58:43,26.99,49.64,133.00
07:59:03,26.96,49.63,135.00
07:59:23,26.99,49.54,138.00
07:59:43,27.01,49.52,138.00
08:00:03,27.01,49.45,142.00
08:00:23,27.07,49.38,144.00
08:00:43,27.09,49.31,145.00
08:01:03,27.10,49.27,146.00
08:01:23,27.06,49.27,148.00
08:01:43,27.11,49.27,146.00
08:02:03,27.13,49.21,152.00
08:02:23,27.12,49.24,153.00
08:02:43,27.07,49.31,151.00
08:03:03,27.05,49.36,151.00
08:03:23,27.06,49.32,150.00
08:03:44,27.09,49.39,149.00
08:04:04,27.04,49.42,150.00
08:04:24,26.98,49.58,148.00
08:04:44,26.94,49.75,144.00
08:05:04,26.96,49.58,145.00
08:05:24,26.82,49.94,141.00
08:05:44,26.67,50.37,141.00
08:06:04,26.73,50.41,141.00
08:06:24,26.83,50.14,136.00
08:06:44,26.73,50.28,138.00
08:07:04,26.77,50.33,135.00
08:07:24,26.71,50.80,133.00
08:07:44,26.78,50.62,135.00
08:08:04,26.77,50.30,134.00
08:08:04
08:08:24
08:08:44
08:09:04
08:09:24
08:09:44
08:10:04
08:10:24
08:10:44
08:11:04
08:11:24
08:11:44
08:12:04
08:12:24
08:12:44
08:13:04
08:13:24
08:13:44
08:14:04
08:14:24
08:14:44
08:15:04
08:15:24
08:15:44
08:16:04
08:16:24
08:16:44
08:17:04
08:17:24
08:17:44
08:18:04
08:18:24
08:18:44
08:19:04
08:19:24
08:19:44
08:20:04
08:20:24
08:20:44
08:21:04
08:21:24
08:21:44
08:22:04
08:22:24
08:22:44
08:23:04
08:23:24
08:23:44
08:24:04
08:24:24
08:24:44
08:25:04
08:25:24
08:25:44
08:26:04
08:26:24
08:26:44
08:27:04
08:27:24
08:27:44
08:28:04
08:28:24
08:28:44
08:29:04
08:29:24
08:29:44
08:30:04
08:30:24
08:30:44
08:31:04
08:31:24
08:31:44
08:32:04
08:32:24
08:32:44
08:33:04
08:33:24
08:33:44
08:34:04
08:34:24
08:34:44
08:35:04
08:35:24
08:35:44
08:36:04
08:36:24
08:36:44
08:37:04
08:37:24
08:37:44
08:38:04
08:38:24
08:38:44
08:39:04
08:39:24
08:39:44
08:40:04
08:40:24
08:40:44
08:41:04
08:41:24
08:41:44
08:42:04
08:42:24
08:42:44
08:43:04
08:43:24
08:43:44
08:44:04
08:44:24
08:44:44
08:45:04
08:45:24
08:45:44
08:46:04
08:46:24
08:46:44
08:47:04
08:47:24
08:47:44
08:48:04
08:48:24
08:48:44
08:49:04
08:49:24
08:49:44
08:50:04
08:50:24
08:50:44
08:51:04
08:51:24
08:51:44
08:52:04
08:52:24
08:52:44
08:53:04
08:53:24
08:53:44
08:54:04
08:54:24
08:54:44
08:55:04
08:55:24
08:55:44
08:56:04
08:56:24
08:56:44
08:57:04
08:57:24
08:57:44
08:58:04
08:58:24
08:58:44
08:59:04
08:59:24
08:59:44
09:00:04
09:00:24
09:00:44
09:01:04
09:01:24
09:01:44
09:02:04
09:02:24
09:02:44
09:03:04
09:03:24
09:03:44
09:04:04
09:04:24
09:04:44
09:05:04
09:05:24
09:05:44
09:06:04
09:06:24
09:06:44
09:07:04
09:07:24
09:07:44
09:08:04
09:08:24
09:08:44
09:09:04
09:09:24
09:09:44
09:10:04
09:10:24
09:10:44
09:11:04
09:11:24
09:11:44
09:12:04
09:12:24
09:12:44
09:13:04
09:13:24
09:13:44
09:14:04
09:14:24
09:14:44
09:15:04
09:15:24
09:15:44
09:16:04
09:16:24
09:16:44
09:17:04
09:17:24
09:17:44
09:18:04
09:18:24
09:18:44
09:19:04
09:19:24
09:19:44
09:20:04
09:20:24
09:20:44
09:21:04
09:21:24
09:21:44
09:22:04
09:22:24
09:22:44
09:23:04
09:23:24
09:23:44
09:24:04
09:24:24
09:24:44
09:25:04
09:25:24
09:25:44
09:26:04
09:26:24
09:26:44
09:27:04
09:27:24
09:27:44
09:28:04
09:28:24
09:28:44
09:29:04
09:29:24
09:29:44
09:30:04
09:30:06,26.20,53.27,0.00
09:30:26,26.21,53.20,0.00
09:30:46,26.33,52.91,0.00
09:31:06,26.20,53.29,0.00
09:31:26,26.14,53.55,0.00
09:31:46,26.19,53.32,0.00
09:32:06,26.29,52.97,0.00
09:32:26,26.19,53.34,0.00
09:32:46,26.00,53.67,0.00
09:33:06,26.00,53.82,0.00
